estrategia,esperança,variancia,R1(%),R2(%),R3(%),R4(%),R5(%),R6(%),R7(%),R8(%),>=1(%),>=2(%),>=3(%),>=4(%),>=5(%),>=6(%),>=7(%),>=8(%),>=9(%),>=10(%),>=11(%),>=12(%),>=13(%),>=14(%),>=15(%),>=16(%),>=17(%),>=18(%),>=19(%),>=20(%),>=21(%),>=22(%),>=23(%),>=24(%)
6555200,3.7050173199944925,1.9315112600924813,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,38.97103595624188,59.60917902962268,0,0,99.25016926926531,94.88315509346646,80.87606680116558,55.41305858421237,28.060053784510373,9.750460444970088,2.0676879054115034,0.200258945992573,0.00031983899847887187,0.0002536667110319968,0.00015434128599167707,6.796687100063536e-05,2.0718932518093425e-05,4.1289365242391796e-06,4.832652535924353e-07,2.5188157337652228e-08,1.5126033758861013e-10,7.783285127516137e-11,2.6417978915560525e-11,5.8548721426632255e-12,7.247535904753022e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6555210,3.833380306694365,1.745330747667765,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,38.97103595624188,45.74598913476197,13.863189894860712,0,99.82561333710012,97.08237540875851,84.55214958941507,58.8981960561919,30.083739626391463,10.469729487394773,2.212430411414914,0.21296385201337387,0.0003227852721039426,0.00025739857046858106,0.00015730305167949155,6.945899583854498e-05,2.1204765303650674e-05,4.228876193224096e-06,4.951405827569033e-07,2.5811544901443995e-08,1.5502621408813866e-10,7.976552751642885e-11,2.708588908717502e-11,6.0111915445304476e-12,7.531752999057062e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6555211,3.863233434837724,1.697307864975091,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,38.97103595624188,45.74598913476197,10.63905500171849,3.2241348931422227,99.9594432357186,97.59384376560969,85.40708895600835,59.70872764495505,30.55438427492112,10.63700847836482,2.2460928922483703,0.2159186070968957,0.0003234704811774236,0.000258266481694136,0.0001579918637304445,6.980601639838824e-05,2.1317754487881757e-05,4.252118969816365e-06,4.979024197382387e-07,2.5956524041248485e-08,1.5589307622576598e-10,8.022027486731531e-11,2.722799763432704e-11,6.0396132539608516e-12,7.389644451905042e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6555220,3.884725818218685,1.7864321549613074,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,38.97103595624188,23.564885302984834,36.04429372663785,0,99.54659467646032,96.90596207216522,85.55626314041429,60.8974954772125,31.747791938376665,11.205064866027797,2.3830791412642043,0.22946123263339757,0.0003376340597469607,0.0002685902047261379,0.00016382267247649906,7.225124591059284e-05,2.2042961745682987e-05,4.394605795710049e-06,5.144634798170955e-07,2.6816792342287954e-08,1.610231947779539e-10,8.284928298962768e-11,2.8123281481384765e-11,6.224354365258478e-12,7.531752999057062e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6555221,3.962343951391421,1.6498945439363695,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,38.97103595624188,23.564885302984834,27.66154300446807,8.38275072216978,99.89455241286836,98.2357797999783,87.77910549355684,63.00487760799669,32.971468024553786,11.639990242549914,2.470601591431219,0.23714359585058276,0.0003394156033635909,0.0002708467739438447,0.00016561358381750324,7.315349937186966e-05,2.2336733636052486e-05,4.45503701484995e-06,5.216442531263965e-07,2.7193763685318117e-08,1.6332535324181663e-10,8.402878393098945e-11,2.8535396268125623e-11,6.323830348264892e-12,7.815970093361102e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6555222,3.9933913962489878,1.6673698353912538,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,38.97103595624188,23.564885302984834,14.249141848996425,21.795151877641423,99.72583627345774,98.12910673007569,88.38626976517224,64.21380778874875,33.97768202189603,12.084630561482442,2.5737889367846662,0.2471191808606079,0.00034839432227329326,0.0002776140966602725,0.00016955584789002387,7.484190845730154e-05,2.2843571642283678e-05,4.555249859095056e-06,5.33328346818962e-07,2.7801604574051453e-08,1.6694912119419314e-10,8.590461675339611e-11,2.916067387559451e-11,6.465938895416912e-12,7.815970093361102e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6555300,3.5861390364876935,2.1158276032295706,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,13.293235758865954,85.28697922699861,0,0,98.9271652621796,92.67897574911355,76.75858886982127,51.91966233828924,26.57914785637901,9.477312439070715,2.067343134827965,0.20484471756482492,0.00033702859397521934,0.0002666226284162576,0.00016188867957112052,7.119929983900875e-05,2.168926478418598e-05,4.320792257317407e-06,5.056342757825405e-07,2.6351898441134836e-08,1.582236563990591e-10,8.141398666339228e-11,2.7640112421067897e-11,6.139089236967266e-12,7.673861546209082e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6555310,3.76979684822751,1.8829567789405601,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,13.293235758865954,65.45195368512097,19.83502554187763,0,99.75049292846633,95.82555250791603,82.018215013009,56.90608979819841,29.47457529168578,10.506420453616812,2.2744362588020834,0.2230225061792055,0.00034124403163104944,0.00027196205807911156,0.00016612628280654462,7.333418618316045e-05,2.2384379434470247e-05,4.4637828722216e-06,5.22625171583968e-07,2.724384273733449e-08,1.6365220290026627e-10,8.422773589700228e-11,2.8620661396416835e-11,6.3806737671257e-12,8.242295734817162e-13,-7.105427357601002e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6555311,3.8125097854172405,1.819129508330576,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,13.293235758865954,65.45195368512097,15.2220325409203,4.612993000957333,99.94197262956662,96.55734569541079,83.24143595290401,58.06577345596722,30.147959173428234,10.74575808685087,2.322599500609968,0.22725007883718717,0.0003422244077171399,0.00027320383875917287,0.00016711181388018304,7.383069248589891e-05,2.254604086715517e-05,4.49703792071432e-06,5.265767129003507e-07,2.7451278583612293e-08,1.6490275811520405e-10,8.486722435918637e-11,2.8848035071860068e-11,6.423306331271306e-12,8.242295734817162e-13,-7.105427357601002e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6555320,3.8432604262546137,1.9494806722577813,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,13.293235758865954,33.71591281811676,51.57106640888185,0,99.35128161401246,95.57314573402101,83.45486978597711,59.76662589288942,31.85545013806461,11.558515687660957,2.518595210740287,0.246626450758626,0.0003624892200946306,0.0002879747039941094,0.0001754543556273802,7.732925163850268e-05,2.35836450883653e-05,4.700903673438006e-06,5.502717783656408e-07,2.8682123343060084e-08,1.7223555914824829e-10,8.86331008587149e-11,3.0098590286797844e-11,6.679101716144942e-12,8.384404281969182e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6555321,3.9543140629479123,1.7596234904489787,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,13.293235758865954,33.71591281811676,39.57728460639278,11.99378180248907,99.8491288368732,97.47580802150742,86.63524422970414,62.78180340308833,33.60624823059494,12.180793534069522,2.643819639440764,0.2576181396693329,0.0003650381978701489,0.0002912033337736375,0.00017801673641315574,7.862016808246608e-05,2.4003964824714785e-05,4.78736677678171e-06,5.605457573665262e-07,2.9221425279502e-08,1.7547563402331434e-10,9.028156000567833e-11,3.063860276597552e-11,6.778577699151356e-12,8.242295734817162e-13,-1.2789769243681803e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,
6555322,3.998735791744123,1.784745894000789,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,13.293235758865954,33.71591281811676,20.38723372241027,31.18383268647158,99.60773497587031,97.32318347533906,87.50395618755388,64.51150350785667,35.045908257561535,12.816971221157601,2.7914569181772606,0.27189089976063485,0.00037788467263055736,0.0003008858109154744,0.0001836572066054032,8.103589189545346e-05,2.4729133087930677e-05,4.930748261244844e-06,5.772630373712673e-07,3.009115800978179e-08,1.8070522855850868e-10,9.298162240156671e-11,3.157651917717885e-11,7.005951374594588e-12,8.668621376273222e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6555330,3.7404125099923147,2.139027249788594,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,13.293235758865954,11.500684211213812,73.7862950157848,0,99.07183369389475,93.66619312713776,79.89262096304097,56.74430327875795,30.574239774019546,11.322200841843497,2.518296931398936,0.2505938452796954,0.00037736085204187475,0.0002991835561658718,0.00018198400663038683,8.01257974814007e-05,2.4423131065987036e-05,4.866888275500969e-06,5.696244329556066e-07,2.9688962399632146e-08,1.7830359411163954e-10,9.175948889605934e-11,3.1178615245153196e-11,6.934897101018578e-12,8.810729923425242e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6555331,3.899304636338111,1.8924677246842325,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,13.293235758865954,11.500684211213812,56.625961052223516,17.160333963561282,99.78413818198781,96.38846378461831,84.44300285945042,61.05832648565792,33.079227814101415,12.212536837474218,2.6974641909242365,0.26632041556733554,0.0003810078510042558,0.0003038029802979736,0.00018565018220328966,8.197280101285287e-05,2.502451164332342e-05,4.990597020082532e-06,5.843241268621568e-07,3.0460583388958185e-08,1.829505436035106e-10,9.414691248821327e-11,3.198863396391971e-11,7.119638212316204e-12,8.952838470577262e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6555332,3.962861879077305,1.9341883811444962,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,13.293235758865954,11.500684211213812,29.169426710525464,44.61686830525933,99.4387592731683,96.1700932801005,85.68592919914312,63.53312817401877,35.139049083453614,13.122760297461753,2.90869906665489,0.28674144154409476,0.00039938819180918017,0.00031765637066882846,0.00019372039339771163,8.542914432041471e-05,2.6062060058507086e-05,5.195742829755545e-06,6.082426864395529e-07,3.170494267124013e-08,1.9039703147427645e-10,9.798384326131782e-11,3.326761088828789e-11,7.389644451905042e-12,9.237055564881302e-13,-1.1368683772161603e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,
6555333,3.8738826848337093,2.1206933010228326,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,13.293235758865954,11.500684211213812,9.949852671336828,63.836442344447974,99.19699403699465,94.52028730845149,82.60403856412353,60.91835637578643,34.030605957016974,12.918311774508595,2.908441009356139,0.2901738452384137,0.00041225443038683807,0.0003273537439270058,0.00019936954124943895,8.784858465560319e-05,2.678834395908325e-05,5.339344909316424e-06,6.249856880913285e-07,3.2575982800153724e-08,1.9562662600947078e-10,1.0065548394777579e-10,3.417710559006082e-11,7.58859641791787e-12,9.379164112033322e-13,-1.2789769243681803e-13,-2.4158453015843406e-13,-2.4158453015843406e-13,
6555400,3.4672605003144854,2.106767485837766,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,3.0221156799155953,95.55809930594896,0,0,98.79796365934531,91.79730401137239,73.95962322833739,47.98796000823843,23.756562913246682,8.386755305083852,1.851319681636582,0.18768109823741952,0.00034390443217091615,0.00027180499535006675,0.00016490763698584487,7.249227135730507e-05,2.207739768778083e-05,4.397534553390869e-06,5.145818988694373e-07,2.6817403409040708e-08,1.610231947779539e-10,8.284928298962768e-11,2.8137492336099967e-11,6.252776074688882e-12,7.815970093361102e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6555410,3.673036242070281,1.8902253076043856,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,3.0221156799155953,73.33433950526457,22.2237598006844,0,99.72044476501281,95.32282334757903,79.8526667135004,53.57490346331944,27.00068698592372,9.539798908478502,2.0833530527989694,0.2080480398892064,0.00034862753541631264,0.00027778745308637554,0.00016965557522041763,7.488426227553191e-05,2.2856225029954658e-05,4.557745512556721e-06,5.336189872195973e-07,2.7816724923468428e-08,1.6704859717719955e-10,8.594724931754172e-11,2.9189095585024916e-11,6.480149750132114e-12,8.100187187665142e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6555411,3.7208931028785592,1.8277264576162509,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,3.0221156799155953,73.33433950526457,17.055223556601025,5.168536244083379,99.93498438710581,96.14274646733124,81.2232002827161,54.87424794869051,27.755166560951267,9.80795999861816,2.1373165989966054,0.21278473957696065,0.00034972597828186736,0.00027917878155392373,0.00017075979390313023,7.544056290953449e-05,2.3037355390442826e-05,4.595005464125279e-06,5.380463932169732e-07,2.8049143452335557e-08,1.6846968264871975e-10,8.668621376273222e-11,2.944489096989855e-11,6.536993168992922e-12,8.100187187665142e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6555420,3.7553470466984975,1.9799613449048774,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,3.0221156799155953,37.77632382416953,57.78177548177944,0,99.27315638903332,95.04001919876333,81.46233797525608,56.779934227478634,29.668290846060017,10.71859808468713,2.3569160935727638,0.23449461005242256,0.0003724312842479094,0.00029572850371550885,0.00018010702889625918,7.936045393819313e-05,2.4199918442491253e-05,4.823422855793069e-06,5.645951119959136e-07,2.9428264269881765e-08,1.7675461094768252e-10,9.096368103200803e-11,3.090860900556436e-11,6.87805368215777e-12,8.810729923425242e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6555421,3.8797748848000215,1.7874532628252435,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,3.0221156799155953,37.77632382416953,44.34358124716265,13.438194234616782,99.83095940647513,97.17181931011906,85.02572525521691,60.15822988944344,31.629937741131656,11.415816919050286,2.4972213136866657,0.24681002924057793,0.0003752872357125625,0.00029934595774250283,0.00018297799749689148,8.080683561217938e-05,2.4670857357023124e-05,4.9202987355556616e-06,5.761064016951423e-07,3.0032538234081585e-08,1.8040680060948944e-10,9.283951385441469e-11,3.154809746774845e-11,7.034373084024992e-12,8.952838470577262e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6555422,3.9295463271716895,1.8227547419964516,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,3.0221156799155953,37.77632382416953,22.842470471775805,34.939305010003636,99.56049445683534,97.00081417344441,85.99905628756038,62.09623796381828,33.24297617994799,12.128609553400565,2.662638565776348,0.2628016593643423,0.00038968081278767386,0.00031019449662039733,0.00018929775009723926,8.35134852934516e-05,2.5483357688926844e-05,5.080947659052981e-06,5.948369476982407e-07,3.10069907527577e-08,1.8623325104272226e-10,9.585221505403752e-11,3.255706815252779e-11,7.247535904753022e-12,9.237055564881302e-13,-8.526512829121202e-14,-1.9895196601282805e-13,-1.9895196601282805e-13,
6555430,3.6401131448218145,2.170646548191298,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,3.0221156799155953,12.885712847403,82.67238645854597,0,98.96005452584767,92.90341208438447,77.47108714353624,53.393632975946375,28.232784180108467,10.453823816577696,2.356581892418262,0.23893979832226364,0.00038909390842434277,0.00030828723915021783,0.0001874230464551374,8.249378809921382e-05,2.5140503794318647e-05,5.00939697190006e-06,5.862784036025914e-07,3.055635033888393e-08,1.8351897779211868e-10,9.444534043723252e-11,3.2102320801641326e-11,7.16227077646181e-12,9.237055564881302e-13,-7.105427357601002e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6555431,3.8181406670286093,1.9266993007756987,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,3.0221156799155953,12.885712847403,63.4454316305558,19.226954827990166,99.75814192003365,95.95352608986266,82.56947202101864,58.22719446152678,31.039448199210938,11.451383071897254,2.5573262842735005,0.25656032116067706,0.0003931801158643111,0.0003134629810261913,0.00019153073995425984,8.456322645145065e-05,2.5814308685312426e-05,5.148003978661109e-06,6.027483721027238e-07,3.1420896107192675e-08,1.887201506178826e-10,9.711698112369049e-11,3.299760464869905e-11,7.347011887759436e-12,9.379164112033322e-13,-8.526512829121202e-14,-1.9895196601282805e-13,-1.9895196601282805e-13,
